Food_ID,Food_Name,Quantity,Expiry_Date,Provider_ID,Provider_Type,Location,Food_Type,Meal_Type
641,Bread,9,2025-03-30,692,Supermarket,South Andrewport,Vegan,Snacks
642,Chicken,38,2025-03-29,365,Restaurant,West Robert,Non-Vegetarian,Dinner
643,Salad,8,2025-03-23,240,Catering Service,Andreaborough,Vegan,Dinner
644,Bread,21,2025-03-18,42,Grocery Store,East Nicholasbury,Non-Vegetarian,Snacks
645,Soup,34,2025-03-21,643,Supermarket,North Ebony,Vegetarian,Breakfast
646,Fruits,44,2025-03-17,417,Restaurant,East Ashleyshire,Vegetarian,Breakfast
647,Rice,1,2025-03-18,184,Grocery Store,Velazquezview,Vegan,Snacks
648,Rice,42,2025-03-23,904,Grocery Store,West Miaside,Non-Vegetarian,Breakfast
649,Dairy,8,2025-03-30,806,Supermarket,West Samuelfurt,Vegetarian,Lunch
650,Soup,40,2025-03-16,288,Supermarket,Maynardstad,Non-Vegetarian,Breakfast
651,Pasta,36,2025-03-16,72,Catering Service,Jasonstad,Non-Vegetarian,Snacks
652,Fruits,44,2025-03-23,634,Supermarket,Colemanton,Non-Vegetarian,Dinner
653,Soup,50,2025-03-25,573,Supermarket,New Thomasmouth,Non-Vegetarian,Breakfast
654,Bread,2,2025-03-26,765,Grocery Store,South Douglashaven,Vegetarian,Dinner
655,Salad,46,2025-03-27,491,Supermarket,Samanthabury,Non-Vegetarian,Snacks
656,Bread,26,2025-03-25,432,Restaurant,Carolchester,Vegetarian,Dinner
657,Rice,14,2025-03-28,239,Grocery Store,South Bradleyburgh,Vegan,Lunch
658,Vegetables,4,2025-03-26,769,Catering Service,Carrport,Non-Vegetarian,Dinner
659,Salad,4,2025-03-27,707,Supermarket,Laurietown,Non-Vegetarian,Dinner
660,Salad,42,2025-03-17,138,Grocery Store,North Sherrimouth,Vegetarian,Snacks
661,Bread,12,2025-03-25,906,Supermarket,West Kevin,Vegan,Dinner
662,Soup,47,2025-03-30,498,Grocery Store,East Craig,Vegan,Snacks
663,Dairy,42,2025-03-24,315,Restaurant,Lake Andrewmouth,Vegan,Snacks
664,Bread,34,2025-03-20,327,Restaurant,Villaborough,Non-Vegetarian,Breakfast
665,Pasta,7,2025-03-18,142,Catering Service,Mitchellmouth,Vegan,Dinner
666,Vegetables,47,2025-03-21,835,Catering Service,Thorntonbury,Non-Vegetarian,Dinner
667,Soup,30,2025-03-21,961,Restaurant,New Amanda,Vegetarian,Lunch
668,Salad,48,2025-03-20,357,Supermarket,Donnaborough,Non-Vegetarian,Snacks
669,Vegetables,14,2025-03-27,164,Grocery Store,Sylviabury,Vegetarian,Dinner
670,Salad,37,2025-03-24,289,Supermarket,Toddstad,Non-Vegetarian,Snacks
671,Salad,49,2025-03-24,498,Grocery Store,East Craig,Vegetarian,Breakfast
672,Bread,2,2025-03-24,555,Grocery Store,South Brenda,Vegetarian,Snacks
673,Rice,28,2025-03-20,677,Grocery Store,Williamsmouth,Vegan,Lunch
674,Vegetables,34,2025-03-17,518,Grocery Store,Anneville,Vegetarian,Lunch
675,Soup,25,2025-03-26,117,Restaurant,Amberton,Vegan,Dinner
676,Soup,15,2025-03-23,577,Catering Service,Lake Donna,Non-Vegetarian,Dinner
677,Dairy,43,2025-03-16,672,Catering Service,North Mariahchester,Vegan,Breakfast
678,Pasta,8,2025-03-24,177,Supermarket,South Nicholasville,Vegetarian,Snacks
679,Bread,24,2025-03-24,698,Grocery Store,Phillipsmouth,Non-Vegetarian,Snacks
680,Dairy,47,2025-03-23,499,Catering Service,Jonathanstad,Non-Vegetarian,Snacks
681,Bread,28,2025-03-27,616,Restaurant,Clarkberg,Non-Vegetarian,Breakfast
682,Pasta,30,2025-03-25,87,Grocery Store,West Adam,Vegetarian,Snacks
683,Soup,28,2025-03-18,726,Supermarket,Shortfurt,Vegetarian,Dinner
684,Rice,39,2025-03-29,221,Supermarket,Walterborough,Vegetarian,Snacks
685,Rice,39,2025-03-18,332,Restaurant,West Whitneymouth,Vegetarian,Dinner
686,Salad,15,2025-03-28,707,Supermarket,Laurietown,Vegetarian,Dinner
687,Pasta,5,2025-03-29,326,Supermarket,Lake Alicia,Vegan,Lunch
688,Salad,6,2025-03-22,536,Restaurant,South Donald,Vegan,Snacks
689,Pasta,34,2025-03-21,350,Restaurant,Port Dustin,Vegetarian,Breakfast
690,Fruits,43,2025-03-16,779,Supermarket,New Bobbytown,Vegetarian,Breakfast
691,Rice,21,2025-03-28,65,Grocery Store,Lake Raymondton,Vegan,Dinner
692,Bread,8,2025-03-17,332,Restaurant,West Whitneymouth,Non-Vegetarian,Dinner
693,Chicken,6,2025-03-24,563,Grocery Store,East Angela,Vegetarian,Dinner
694,Bread,50,2025-03-22,995,Supermarket,Manningshire,Vegetarian,Dinner
695,Fruits,17,2025-03-23,176,Restaurant,East John,Vegetarian,Breakfast
696,Rice,26,2025-03-24,752,Grocery Store,East Heatherport,Non-Vegetarian,Snacks
697,Chicken,42,2025-03-21,817,Restaurant,Walterton,Vegan,Breakfast
698,Rice,16,2025-03-22,872,Supermarket,Ramosville,Non-Vegetarian,Lunch
699,Salad,32,2025-03-16,777,Catering Service,Wilsonview,Non-Vegetarian,Dinner
700,Dairy,10,2025-03-17,840,Restaurant,Cisnerostown,Vegan,Breakfast
701,Salad,33,2025-03-19,192,Catering Service,Leslieville,Vegetarian,Lunch
702,Bread,6,2025-03-25,806,Supermarket,West Samuelfurt,Vegan,Snacks
703,Salad,35,2025-03-29,784,Restaurant,Gibsonfort,Vegetarian,Breakfast
704,Chicken,43,2025-03-27,518,Grocery Store,Anneville,Non-Vegetarian,Lunch
705,Fruits,39,2025-03-30,199,Catering Service,Christinamouth,Non-Vegetarian,Breakfast
706,Dairy,45,2025-03-22,224,Restaurant,East Lindsayville,Non-Vegetarian,Dinner
707,Soup,29,2025-03-22,625,Grocery Store,East Lisa,Vegetarian,Dinner
708,Rice,17,2025-03-22,800,Catering Service,East Amyfurt,Vegan,Lunch
709,Chicken,15,2025-03-20,127,Restaurant,Jasonland,Vegetarian,Breakfast
710,Chicken,41,2025-03-22,970,Catering Service,Jeffreybury,Non-Vegetarian,Lunch
711,Pasta,25,2025-03-17,632,Supermarket,Davidville,Vegan,Breakfast
712,Pasta,31,2025-03-18,263,Grocery Store,Chambersfort,Non-Vegetarian,Dinner
713,Fish,7,2025-03-26,108,Supermarket,East Austin,Vegan,Snacks
714,Pasta,5,2025-03-25,928,Catering Service,Zimmermanton,Vegetarian,Lunch
715,Soup,21,2025-03-23,46,Grocery Store,South Lisaberg,Non-Vegetarian,Breakfast
716,Dairy,29,2025-03-21,237,Supermarket,Frederickside,Vegetarian,Snacks
717,Salad,40,2025-03-16,108,Supermarket,East Austin,Non-Vegetarian,Breakfast
718,Vegetables,45,2025-03-28,801,Catering Service,North Joseph,Non-Vegetarian,Dinner
719,Pasta,44,2025-03-20,701,Restaurant,Browntown,Vegan,Snacks
720,Dairy,1,2025-03-27,849,Supermarket,South Christopherborough,Vegan,Snacks
721,Vegetables,20,2025-03-22,342,Catering Service,Matthewbury,Non-Vegetarian,Breakfast
722,Soup,43,2025-03-26,306,Catering Service,North Keith,Vegetarian,Dinner
723,Pasta,2,2025-03-25,762,Restaurant,West Lucasville,Vegetarian,Breakfast
724,Dairy,44,2025-03-18,459,Supermarket,Castilloport,Vegetarian,Lunch
725,Soup,47,2025-03-30,846,Supermarket,South Thomasville,Vegetarian,Breakfast
726,Soup,27,2025-03-22,719,Restaurant,East Cynthia,Vegetarian,Breakfast
727,Chicken,3,2025-03-18,285,Restaurant,West Corey,Vegetarian,Lunch
728,Dairy,28,2025-03-28,265,Catering Service,New Douglas,Vegetarian,Dinner
729,Rice,42,2025-03-30,253,Catering Service,Sharonton,Vegan,Lunch
730,Soup,15,2025-03-19,372,Restaurant,Lewisberg,Vegan,Lunch
731,Fruits,42,2025-03-30,324,Grocery Store,East Elizabeth,Vegetarian,Snacks
732,Soup,29,2025-03-18,734,Catering Service,Port Anita,Vegan,Dinner
733,Pasta,31,2025-03-26,736,Supermarket,East Anthony,Vegetarian,Snacks
734,Vegetables,5,2025-03-27,125,Supermarket,Lake April,Non-Vegetarian,Lunch
735,Fish,2,2025-03-19,459,Supermarket,Castilloport,Non-Vegetarian,Snacks
736,Fruits,33,2025-03-24,792,Catering Service,Mortonfort,Non-Vegetarian,Snacks
737,Fish,3,2025-03-16,930,Restaurant,Kellytown,Non-Vegetarian,Snacks
738,Fruits,5,2025-03-24,793,Grocery Store,West Brandon,Vegan,Snacks
739,Chicken,2,2025-03-28,186,Grocery Store,Evansmouth,Vegan,Breakfast
740,Salad,6,2025-03-24,964,Catering Service,Connieside,Vegetarian,Lunch
741,Fish,21,2025-03-16,776,Supermarket,Williamview,Vegan,Breakfast
742,Dairy,3,2025-03-30,483,Catering Service,Millerview,Vegetarian,Breakfast
743,Chicken,46,2025-03-29,308,Catering Service,Brittanyside,Vegan,Breakfast
744,Fish,13,2025-03-17,456,Grocery Store,North Katelyn,Non-Vegetarian,Snacks
745,Fruits,34,2025-03-18,961,Restaurant,New Amanda,Vegan,Breakfast
746,Bread,31,2025-03-30,293,Catering Service,Joneshaven,Non-Vegetarian,Lunch
747,Dairy,39,2025-03-19,238,Grocery Store,North Julieburgh,Vegan,Lunch
748,Soup,17,2025-03-24,472,Restaurant,Rebeccaburgh,Vegetarian,Breakfast
749,Salad,32,2025-03-27,140,Restaurant,Watsonstad,Non-Vegetarian,Lunch
750,Bread,17,2025-03-25,613,Grocery Store,Petersonburgh,Non-Vegetarian,Breakfast
751,Chicken,18,2025-03-25,720,Restaurant,Francisshire,Vegan,Snacks
752,Soup,12,2025-03-17,460,Grocery Store,Lake Justin,Vegan,Breakfast
753,Fruits,19,2025-03-24,182,Grocery Store,Port Jeffrey,Vegetarian,Breakfast
754,Dairy,37,2025-03-30,986,Supermarket,Port David,Non-Vegetarian,Dinner
755,Soup,4,2025-03-17,195,Supermarket,Justinhaven,Vegetarian,Dinner
756,Bread,5,2025-03-19,887,Supermarket,Strongmouth,Vegan,Snacks
757,Dairy,42,2025-03-21,282,Supermarket,Port Gregton,Vegetarian,Dinner
758,Rice,4,2025-03-26,989,Grocery Store,North Lauren,Non-Vegetarian,Dinner
759,Chicken,36,2025-03-18,779,Supermarket,New Bobbytown,Non-Vegetarian,Snacks
760,Dairy,28,2025-03-26,710,Catering Service,Mikaylachester,Non-Vegetarian,Dinner
761,Dairy,46,2025-03-24,217,Supermarket,Mooremouth,Vegetarian,Snacks
762,Soup,4,2025-03-23,76,Restaurant,Port Amandamouth,Vegetarian,Snacks
763,Fish,33,2025-03-17,846,Supermarket,South Thomasville,Vegan,Snacks
764,Vegetables,21,2025-03-19,9,Supermarket,Tinamouth,Vegetarian,Breakfast
765,Soup,1,2025-03-28,161,Supermarket,Perezport,Vegan,Lunch
766,Chicken,17,2025-03-24,463,Grocery Store,East Edwinburgh,Vegetarian,Breakfast
767,Salad,17,2025-03-27,952,Grocery Store,Samueltown,Vegan,Dinner
768,Soup,39,2025-03-28,200,Supermarket,Bradleyport,Non-Vegetarian,Snacks
769,Chicken,27,2025-03-25,483,Catering Service,Millerview,Vegetarian,Lunch
770,Dairy,30,2025-03-30,770,Supermarket,East Melissa,Non-Vegetarian,Lunch
771,Chicken,9,2025-03-23,551,Restaurant,East Sandratown,Vegetarian,Dinner
772,Salad,37,2025-03-23,609,Restaurant,South Christopherborough,Vegan,Lunch
773,Fish,40,2025-03-20,509,Grocery Store,Cordovaborough,Vegetarian,Dinner
774,Dairy,2,2025-03-16,788,Supermarket,New Michaelmouth,Vegan,Breakfast
775,Pasta,7,2025-03-17,204,Supermarket,Lake Lauraton,Vegetarian,Dinner
776,Chicken,33,2025-03-24,249,Catering Service,Johnsonside,Vegetarian,Dinner
777,Fruits,5,2025-03-18,709,Restaurant,South Kathryn,Vegetarian,Dinner
778,Dairy,7,2025-03-21,57,Grocery Store,Port Robin,Non-Vegetarian,Snacks
779,Bread,43,2025-03-27,74,Catering Service,Belindaville,Vegan,Lunch
780,Dairy,48,2025-03-17,162,Restaurant,Penabury,Vegan,Snacks
781,Bread,45,2025-03-23,33,Restaurant,Janetborough,Vegan,Snacks
782,Rice,49,2025-03-28,566,Catering Service,New Rachel,Non-Vegetarian,Snacks
783,Rice,4,2025-03-20,455,Catering Service,Madisonfort,Vegetarian,Snacks
784,Bread,1,2025-03-26,335,Grocery Store,North Gary,Non-Vegetarian,Dinner
785,Bread,10,2025-03-16,678,Grocery Store,Lake Travis,Non-Vegetarian,Lunch
786,Rice,4,2025-03-30,959,Grocery Store,North Victoriastad,Vegetarian,Dinner
787,Fish,48,2025-03-24,355,Restaurant,Port Patrick,Vegetarian,Dinner
788,Fish,26,2025-03-30,34,Grocery Store,North Garybury,Vegan,Dinner
789,Chicken,10,2025-03-26,673,Restaurant,New Connorfort,Vegan,Snacks
790,Chicken,2,2025-03-21,332,Restaurant,West Whitneymouth,Vegan,Dinner
791,Soup,23,2025-03-29,152,Catering Service,South Jacobport,Vegetarian,Breakfast
792,Chicken,15,2025-03-17,308,Catering Service,Brittanyside,Vegan,Breakfast
793,Fruits,5,2025-03-24,824,Supermarket,Lopezport,Vegan,Snacks
794,Fruits,21,2025-03-27,380,Restaurant,Lake Christophermouth,Vegan,Snacks
795,Dairy,3,2025-03-19,911,Restaurant,Garciatown,Non-Vegetarian,Dinner
796,Pasta,8,2025-03-27,798,Grocery Store,North Amanda,Vegetarian,Lunch
797,Dairy,40,2025-03-27,467,Catering Service,Phillipsfort,Vegan,Breakfast
798,Fish,3,2025-03-30,413,Catering Service,North Mike,Vegetarian,Lunch
799,Chicken,5,2025-03-17,764,Restaurant,New Travisshire,Vegetarian,Breakfast
800,Dairy,15,2025-03-20,193,Restaurant,North Lisaland,Vegan,Lunch
801,Chicken,50,2025-03-18,609,Restaurant,South Christopherborough,Vegan,Lunch
802,Soup,25,2025-03-22,62,Grocery Store,Marymouth,Non-Vegetarian,Dinner
803,Chicken,13,2025-03-27,714,Catering Service,North William,Vegan,Snacks
804,Fruits,47,2025-03-27,16,Catering Service,West Vanessafort,Vegan,Breakfast
805,Chicken,1,2025-03-22,235,Catering Service,Gutierrezshire,Non-Vegetarian,Dinner
806,Soup,12,2025-03-27,388,Supermarket,Manuelhaven,Vegetarian,Dinner
807,Salad,35,2025-03-19,474,Catering Service,South Nicole,Vegetarian,Dinner
808,Dairy,7,2025-03-23,868,Grocery Store,Rodriguezview,Vegetarian,Dinner
809,Dairy,48,2025-03-29,292,Supermarket,Mooneybury,Vegan,Breakfast
810,Bread,34,2025-03-16,993,Restaurant,East Stephanie,Vegan,Snacks
811,Salad,19,2025-03-27,513,Catering Service,West Larry,Non-Vegetarian,Dinner
812,Bread,49,2025-03-19,471,Grocery Store,Charlesmouth,Non-Vegetarian,Lunch
813,Fish,33,2025-03-23,610,Supermarket,Allenton,Vegetarian,Breakfast
814,Bread,18,2025-03-17,287,Catering Service,Jefferyside,Vegan,Snacks
815,Pasta,50,2025-03-22,157,Restaurant,Bairdfort,Vegan,Snacks
816,Fruits,2,2025-03-17,965,Restaurant,Port Bryce,Vegetarian,Lunch
817,Rice,23,2025-03-28,363,Catering Service,East Brittanyland,Vegetarian,Snacks
818,Fish,50,2025-03-29,248,Restaurant,South Michellechester,Vegetarian,Dinner
819,Bread,35,2025-03-28,304,Catering Service,Port Marcland,Non-Vegetarian,Breakfast
820,Fruits,46,2025-03-27,753,Supermarket,South Randy,Non-Vegetarian,Lunch
821,Chicken,9,2025-03-24,167,Catering Service,Davidport,Non-Vegetarian,Lunch
822,Dairy,27,2025-03-25,237,Supermarket,Frederickside,Vegan,Lunch
823,Chicken,27,2025-03-21,587,Restaurant,Lake George,Vegan,Lunch
824,Bread,12,2025-03-27,993,Restaurant,East Stephanie,Vegetarian,Dinner
825,Salad,25,2025-03-25,995,Supermarket,Manningshire,Vegetarian,Breakfast
826,Bread,39,2025-03-17,50,Catering Service,West Danielborough,Vegan,Snacks
827,Salad,3,2025-03-23,907,Supermarket,South Marthahaven,Vegan,Snacks
828,Vegetables,21,2025-03-24,636,Grocery Store,West Omarside,Non-Vegetarian,Breakfast
829,Dairy,44,2025-03-18,262,Supermarket,New Carol,Vegan,Dinner
830,Vegetables,3,2025-03-25,847,Supermarket,Williamsonmouth,Vegetarian,Snacks
831,Pasta,24,2025-03-22,330,Restaurant,Jamesport,Non-Vegetarian,Breakfast
832,Fish,19,2025-03-16,752,Grocery Store,East Heatherport,Non-Vegetarian,Breakfast
833,Fruits,44,2025-03-17,146,Supermarket,Jonathanhaven,Non-Vegetarian,Dinner
834,Pasta,43,2025-03-18,531,Catering Service,North Kylestad,Vegetarian,Dinner
835,Vegetables,17,2025-03-29,752,Grocery Store,East Heatherport,Vegetarian,Lunch
836,Salad,49,2025-03-16,685,Supermarket,Maysside,Vegan,Breakfast
837,Soup,50,2025-03-24,642,Catering Service,Lesterstad,Vegan,Snacks
838,Bread,38,2025-03-29,770,Supermarket,East Melissa,Vegetarian,Lunch
839,Chicken,6,2025-03-17,72,Catering Service,Jasonstad,Vegan,Lunch
840,Dairy,43,2025-03-16,548,Supermarket,Lisamouth,Vegan,Snacks
841,Chicken,15,2025-03-25,532,Grocery Store,Darrylchester,Vegan,Lunch
842,Bread,40,2025-03-21,205,Grocery Store,Carlbury,Vegan,Breakfast
843,Fruits,46,2025-03-24,515,Restaurant,Snyderton,Vegetarian,Dinner
844,Fish,46,2025-03-29,495,Supermarket,Brownshire,Non-Vegetarian,Dinner
845,Bread,14,2025-03-20,718,Restaurant,Port Victoria,Non-Vegetarian,Dinner
846,Salad,34,2025-03-19,894,Restaurant,Cannonside,Vegan,Snacks
847,Pasta,29,2025-03-21,887,Supermarket,Strongmouth,Vegan,Dinner
848,Dairy,32,2025-03-25,426,Catering Service,Taylorchester,Non-Vegetarian,Dinner
849,Pasta,29,2025-03-21,563,Grocery Store,East Angela,Vegan,Breakfast
850,Dairy,22,2025-03-26,67,Restaurant,Kentland,Vegan,Breakfast
851,Fruits,35,2025-03-18,516,Catering Service,New Aaronberg,Non-Vegetarian,Snacks
852,Vegetables,49,2025-03-20,363,Catering Service,East Brittanyland,Non-Vegetarian,Snacks
853,Rice,18,2025-03-27,841,Restaurant,Lake Tamara,Vegan,Snacks
854,Fish,33,2025-03-22,804,Restaurant,North Ashley,Vegan,Breakfast
855,Salad,28,2025-03-25,596,Restaurant,Zimmermanville,Vegetarian,Lunch
856,Rice,44,2025-03-23,501,Grocery Store,Jordanhaven,Vegetarian,Snacks
857,Pasta,47,2025-03-17,97,Supermarket,Reyesshire,Vegetarian,Dinner
858,Fruits,13,2025-03-22,413,Catering Service,North Mike,Non-Vegetarian,Snacks
859,Pasta,1,2025-03-26,319,Restaurant,Lake Amymouth,Non-Vegetarian,Breakfast
860,Fish,37,2025-03-17,934,Grocery Store,Steveport,Vegetarian,Lunch
861,Dairy,45,2025-03-26,937,Restaurant,Roachhaven,Non-Vegetarian,Dinner
862,Dairy,4,2025-03-19,237,Supermarket,Frederickside,Non-Vegetarian,Lunch
863,Fruits,30,2025-03-20,57,Grocery Store,Port Robin,Vegan,Breakfast
864,Soup,11,2025-03-28,741,Catering Service,West Anthonymouth,Vegetarian,Snacks
865,Fish,25,2025-03-20,837,Supermarket,South Charles,Non-Vegetarian,Snacks
866,Fish,7,2025-03-29,169,Grocery Store,Lindseyland,Vegetarian,Dinner
867,Soup,1,2025-03-21,870,Supermarket,New Hollyfurt,Vegetarian,Snacks
868,Soup,4,2025-03-22,504,Catering Service,Gaineschester,Non-Vegetarian,Snacks
869,Fish,27,2025-03-20,40,Restaurant,Jennifertown,Vegan,Snacks
870,Fish,3,2025-03-30,653,Catering Service,Cameronside,Vegetarian,Breakfast
871,Chicken,7,2025-03-16,875,Grocery Store,South William,Non-Vegetarian,Lunch
872,Vegetables,50,2025-03-29,717,Catering Service,Pamelaberg,Vegetarian,Snacks
873,Rice,49,2025-03-29,712,Restaurant,Huberstad,Vegan,Lunch
874,Bread,45,2025-03-17,655,Restaurant,Jimmyberg,Non-Vegetarian,Snacks
875,Bread,19,2025-03-29,721,Catering Service,Port Staceymouth,Non-Vegetarian,Breakfast
876,Salad,38,2025-03-20,78,Restaurant,North Susan,Vegan,Snacks
877,Chicken,8,2025-03-20,374,Grocery Store,Steeleport,Non-Vegetarian,Lunch
878,Rice,23,2025-03-29,17,Catering Service,West Dawn,Non-Vegetarian,Snacks
879,Chicken,21,2025-03-25,778,Catering Service,Edwardsbury,Non-Vegetarian,Dinner
880,Soup,35,2025-03-25,954,Catering Service,Randallchester,Vegetarian,Lunch
881,Dairy,43,2025-03-17,655,Restaurant,Jimmyberg,Vegetarian,Lunch
882,Salad,43,2025-03-23,138,Grocery Store,North Sherrimouth,Vegan,Lunch
883,Bread,8,2025-03-23,857,Supermarket,Jordanborough,Vegetarian,Lunch
884,Chicken,27,2025-03-28,371,Grocery Store,Solisburgh,Vegetarian,Lunch
885,Rice,44,2025-03-22,503,Restaurant,Joseville,Vegan,Lunch
886,Bread,48,2025-03-20,423,Restaurant,South Justinborough,Vegetarian,Breakfast
887,Soup,12,2025-03-21,825,Supermarket,South Bryan,Vegetarian,Lunch
888,Salad,6,2025-03-25,50,Catering Service,West Danielborough,Non-Vegetarian,Snacks
889,Soup,21,2025-03-16,266,Grocery Store,Port Ronaldshire,Vegan,Snacks
890,Chicken,40,2025-03-28,41,Catering Service,Bentleyburgh,Vegan,Lunch
891,Chicken,9,2025-03-18,539,Restaurant,Watsonton,Vegetarian,Lunch
892,Bread,42,2025-03-19,405,Supermarket,Kevinfort,Vegetarian,Dinner
893,Salad,3,2025-03-28,46,Grocery Store,South Lisaberg,Vegan,Lunch
894,Pasta,43,2025-03-25,310,Grocery Store,Saraburgh,Vegetarian,Dinner
895,Pasta,38,2025-03-29,888,Supermarket,West Sharonview,Vegan,Snacks
896,Vegetables,32,2025-03-18,547,Restaurant,Batesstad,Vegetarian,Snacks
897,Chicken,5,2025-03-20,638,Restaurant,Jeffreyport,Non-Vegetarian,Lunch
898,Fish,28,2025-03-27,87,Grocery Store,West Adam,Non-Vegetarian,Breakfast
899,Pasta,44,2025-03-29,5,Grocery Store,Valentineside,Vegetarian,Snacks
900,Dairy,31,2025-03-29,732,Supermarket,Ginaview,Non-Vegetarian,Breakfast
901,Vegetables,38,2025-03-26,183,Grocery Store,South Anne,Vegetarian,Dinner
902,Salad,34,2025-03-30,347,Supermarket,Louismouth,Vegan,Snacks
903,Rice,25,2025-03-30,452,Supermarket,New Erica,Vegetarian,Breakfast
904,Chicken,40,2025-03-22,709,Restaurant,South Kathryn,Vegetarian,Breakfast
905,Bread,37,2025-03-25,2,Grocery Store,East Sheena,Vegan,Dinner
906,Soup,17,2025-03-30,191,Grocery Store,Lake Jessicamouth,Vegan,Snacks
907,Chicken,17,2025-03-16,175,Catering Service,Katherinefurt,Vegan,Lunch
908,Rice,16,2025-03-27,463,Grocery Store,East Edwinburgh,Non-Vegetarian,Snacks
909,Fish,10,2025-03-28,831,Catering Service,Lewishaven,Vegan,Snacks
910,Salad,37,2025-03-19,533,Catering Service,Rogersmouth,Vegetarian,Breakfast
911,Fish,5,2025-03-21,124,Supermarket,Lake Shelby,Vegetarian,Dinner
912,Dairy,6,2025-03-28,334,Grocery Store,South Jillshire,Non-Vegetarian,Breakfast
913,Fruits,39,2025-03-22,962,Catering Service,Alexanderchester,Vegetarian,Dinner
914,Chicken,18,2025-03-27,995,Supermarket,Manningshire,Vegan,Dinner
915,Vegetables,35,2025-03-22,198,Restaurant,Port Karen,Non-Vegetarian,Snacks
916,Rice,47,2025-03-16,920,Restaurant,New Calebberg,Non-Vegetarian,Snacks
917,Soup,15,2025-03-28,393,Restaurant,Heatherview,Vegan,Dinner
918,Dairy,8,2025-03-29,583,Catering Service,Marcstad,Vegetarian,Breakfast
919,Soup,35,2025-03-26,52,Supermarket,Port Dianaberg,Non-Vegetarian,Dinner
920,Soup,2,2025-03-19,691,Restaurant,Youngchester,Vegetarian,Snacks
921,Chicken,6,2025-03-26,59,Grocery Store,Marissaville,Vegetarian,Snacks
922,Soup,32,2025-03-22,312,Restaurant,North Ianbury,Non-Vegetarian,Dinner
923,Fruits,42,2025-03-24,161,Supermarket,Perezport,Vegan,Snacks
924,Fish,3,2025-03-20,764,Restaurant,New Travisshire,Vegetarian,Dinner
925,Salad,12,2025-03-26,665,Catering Service,West Billborough,Non-Vegetarian,Lunch
926,Rice,41,2025-03-16,240,Catering Service,Andreaborough,Vegetarian,Snacks
927,Fruits,39,2025-03-26,261,Grocery Store,South Richardhaven,Vegetarian,Snacks
928,Bread,20,2025-03-20,852,Grocery Store,East Shanestad,Vegetarian,Breakfast
929,Bread,23,2025-03-26,181,Restaurant,Taylormouth,Vegan,Lunch
930,Chicken,33,2025-03-18,983,Grocery Store,Herbertbury,Vegan,Lunch
931,Vegetables,49,2025-03-23,139,Supermarket,Port Connie,Vegan,Snacks
932,Pasta,11,2025-03-18,857,Supermarket,Jordanborough,Vegetarian,Dinner
933,Dairy,17,2025-03-30,478,Catering Service,Lake Regina,Non-Vegetarian,Lunch
934,Salad,50,2025-03-29,951,Grocery Store,Spenceland,Vegan,Breakfast
935,Vegetables,24,2025-03-25,608,Grocery Store,Collinsmouth,Vegetarian,Dinner
936,Chicken,32,2025-03-30,381,Supermarket,Martinville,Non-Vegetarian,Breakfast
937,Bread,18,2025-03-27,916,Catering Service,Patrickfort,Non-Vegetarian,Lunch
938,Vegetables,7,2025-03-22,162,Restaurant,Penabury,Vegan,Breakfast
939,Rice,45,2025-03-18,983,Grocery Store,Herbertbury,Non-Vegetarian,Dinner
940,Fish,36,2025-03-27,890,Restaurant,Pereztown,Vegan,Lunch
941,Fish,1,2025-03-16,745,Grocery Store,East Lisa,Vegan,Lunch
942,Rice,44,2025-03-30,591,Grocery Store,New Leslieport,Vegan,Dinner
943,Bread,13,2025-03-19,413,Catering Service,North Mike,Vegan,Lunch
944,Vegetables,41,2025-03-17,807,Supermarket,Williamland,Vegan,Breakfast
945,Vegetables,16,2025-03-21,351,Grocery Store,South Stefanietown,Vegetarian,Breakfast
946,Vegetables,29,2025-03-26,146,Supermarket,Jonathanhaven,Vegan,Breakfast
947,Bread,29,2025-03-19,176,Restaurant,East John,Vegetarian,Breakfast
948,Fruits,50,2025-03-29,421,Supermarket,Kylehaven,Vegan,Breakfast
949,Pasta,15,2025-03-20,632,Supermarket,Davidville,Vegetarian,Breakfast
950,Pasta,3,2025-03-27,619,Grocery Store,North Katelynland,Vegetarian,Snacks
951,Vegetables,20,2025-03-16,118,Supermarket,Lake Joseph,Vegan,Lunch
952,Pasta,32,2025-03-28,82,Supermarket,West Lauraborough,Vegan,Dinner
953,Soup,2,2025-03-29,731,Grocery Store,East Christophertown,Vegetarian,Breakfast
954,Rice,36,2025-03-25,780,Catering Service,North Caitlin,Vegan,Lunch
955,Soup,26,2025-03-26,276,Supermarket,Port Eric,Non-Vegetarian,Snacks
956,Chicken,39,2025-03-30,626,Supermarket,Heathermouth,Vegan,Snacks
957,Fish,39,2025-03-22,10,Catering Service,West Cherylfort,Vegan,Lunch
958,Soup,19,2025-03-20,794,Supermarket,Woodport,Vegetarian,Lunch
959,Pasta,26,2025-03-18,758,Catering Service,Port Patrick,Vegan,Breakfast
960,Fish,46,2025-03-27,920,Restaurant,New Calebberg,Vegetarian,Snacks
961,Soup,22,2025-03-25,66,Restaurant,Lake Michaelfurt,Non-Vegetarian,Lunch
962,Soup,13,2025-03-28,62,Grocery Store,Marymouth,Vegetarian,Breakfast
963,Fish,33,2025-03-16,827,Grocery Store,East Kimberly,Vegan,Dinner
964,Rice,46,2025-03-25,192,Catering Service,Leslieville,Vegan,Dinner
